8676	1.218476	0.512379	2
16097	6.140642	0.307158	2
15517	7.345120	0.872338	2
29872	12.496383	1.424321	3
46745	9.469602	0.111878	3
8151	3.330270	1.564183	2
33252	9.521692	0.140801	3
19011	3.142636	0.326855	2
56310	1.323841	1.127301	1
11199	2.899153	0.442370	2
61503	2.802080	0.157680	1
49175	2.362704	1.362766	1
64741	6.752966	1.367426	3
37137	0.000000	0.829335	1
75107	15.134669	0.697760	1
37707	11.396629	0.202985	3
223	5.951510	0.437690	2
2833	4.374007	1.582445	2
46314	2.944768	1.478132	1
69972	11.208062	1.055165	1
42473	3.824012	0.756311	1
43683	5.345158	0.476047	3
54675	10.947095	0.286191	3
20854	4.701085	1.630659	2
38277	10.991691	0.021474	3
9434	7.290012	0.332837	2
12915	2.297971	0.677352	2
32359	11.625708	1.209423	3
33474	3.286179	0.704045	1
12068	2.629454	1.647491	2
72852	12.646166	0.678176	1
25782	8.193838	0.410996	3
12721	3.571903	1.594827	2
66794	6.776596	0.070411	1
12848	4.091453	0.757207	2
31585	7.478066	0.647044	3
75541	8.954001	1.363172	1
9553	0.097738	1.458812	2
31056	3.920913	0.058177	1
11498	0.000000	0.449242	2
73571	8.971491	0.603993	1
52489	1.830191	1.550034	1
9966	2.092526	1.237462	2
31432	7.421757	1.606388	3
16967	0.785585	0.787611	2
56619	4.364212	0.458561	1
24372	7.689199	0.193094	3
23998	4.105414	1.532389	1
10974	4.223595	0.362328	2
31410	11.591245	0.224733	3
24619	13.106732	0.892108	3
29119	7.431696	0.859816	3
0	5.037886	1.383956	2
29455	7.902887	0.907734	3
53973	2.161828	1.052466	1
32868	12.541178	0.352882	3
30864	8.575526	1.439834	3
41833	0.164253	1.000553	1
52277	3.277293	1.656930	1
34344	9.689935	0.174577	3
40790	1.169815	1.554517	1
48265	4.607366	0.494879	1
14645	2.233123	0.172139	2
56193	3.074399	1.149515	1
16989	10.058441	1.207847	3
10850	8.086659	1.327107	2
39482	1.726369	0.724938	1
42670	15.326081	0.227465	3
12677	0.398795	1.523295	2
39649	9.462335	0.316323	3
44874	2.093723	0.233014	1
33191	13.731953	1.473186	3
45463	14.502583	0.548901	3
14457	3.251238	0.386494	2
33955	11.572482	1.173722	3
51149	0.059883	0.152607	1
33236	9.284594	0.000071	3
15049	1.644693	1.623143	2
12551	0.399904	1.629639	2
43224	9.828296	0.702814	3
15157	2.818101	1.351903	2
39040	8.844988	0.409810	3
45098	0.770979	0.411571	1
8103	3.785173	0.571060	2
72582	11.354704	0.873119	1
29827	3.671222	0.632416	1
43821	12.696187	0.638527	3
19746	10.982950	0.179690	3
44591	11.480009	0.029473	3
11693	0.137793	0.912218	2
82898	14.528837	1.209308	1
6307	3.607927	1.675682	2
51573	6.928094	0.602417	3
27188	0.663079	1.302511	1
16557	9.308476	0.169595	3
8033	4.908540	1.091180	2
13372	6.662173	1.427494	2
32088	11.354755	1.602311	3
24294	7.450463	1.146786	3
31645	4.776971	0.477832	1
34346	12.288711	1.300678	3
11834	4.361790	0.833346	2
15295	1.005581	0.787772	2
10594	6.221225	0.560387	3
80107	14.840629	1.447726	1
27561	6.805206	1.297635	3
39760	4.200291	1.490476	1
34645	7.970113	0.984652	3
35087	8.840764	0.239482	3
4509	4.537169	1.355278	2
6690	0.000000	0.700738	2
31003	9.469136	0.523644	3
74773	14.264609	0.983845	1
36538	4.911849	0.347904	1
65772	9.902357	1.182898	1
9842	0.000000	1.604934	2
11322	0.821994	1.469677	2
7099	2.717329	0.273033	2
25457	10.800024	0.617388	3
35220	9.949175	1.063721	3
66778	10.450869	1.390363	1
35237	10.648402	1.435969	3
58847	6.751350	0.833463	1
66108	6.646330	0.211735	1
22911	8.200973	1.420284	3
7485	0.448335	0.167138	2
49474	8.948915	1.321750	3
3811	0.000000	0.032217	2
25099	11.863619	0.308277	3
12050	8.669970	1.042768	2
28817	8.723433	0.325041	3
83589	17.144740	1.405412	1
34556	10.219660	0.049395	3
77611	15.174166	0.351063	1
37084	2.894260	0.519930	1
41428	12.072495	1.294703	3
71242	6.893644	0.422832	1
47102	11.617873	1.514447	3
64351	10.620573	0.062460	1
11386	2.060205	0.228462	2
26107	9.160199	1.464809	3
17143	10.787530	0.453318	3
12804	1.658771	0.900716	2
10627	0.000000	1.455488	2
40238	10.411083	1.528082	3
67001	5.556647	0.328244	1
9284	9.077621	1.568268	2
71934	7.956262	0.174493	1
43112	9.095906	1.234253	3
68807	9.586787	0.574178	1
61875	9.807914	0.372838	1
59921	3.934693	0.283905	1
13474	2.144353	0.920658	2
0	4.840326	0.414123	2
77472	10.364818	1.265442	1
17084	0.000000	1.298233	2
12473	3.468008	1.405578	2
68342	7.699627	1.046140	1
7353	0.459297	0.585346	2
51195	4.177941	1.174294	1
69439	10.229675	1.036044	1
50033	11.414244	1.453980	3
66226	11.115554	0.556839	1
34330	4.074620	0.018552	1
3786	0.000000	0.170633	2
48067	9.251840	0.760913	3
39757	11.171227	1.320492	3
35265	10.722870	1.537474	3
51007	7.662986	0.096501	3
38150	2.864936	0.990152	1
35102	9.832031	1.451442	3
27770	7.593238	0.102704	3
20720	10.001747	0.779504	3
34874	8.539552	0.502789	3
67839	9.675277	0.971125	1
53349	3.251902	1.000584	1
35504	11.164018	1.589368	3
67839	17.508339	1.096497	1
40100	6.432254	1.506567	1
14894	8.812705	1.010317	2
4478	1.968637	1.176926	2
46258	2.724727	0.555259	1
39759	8.827631	1.312429	3
44953	8.144773	1.441337	3
35791	2.270984	0.792469	1
15795	7.070651	0.425015	2
64762	8.773231	0.710331	1
27685	10.537282	0.202472	3
61211	9.178722	0.554369	1
41797	8.712509	0.228021	3
48301	5.864161	1.654899	3
78541	9.347154	1.668945	1
68617	8.299513	0.778755	1
46167	10.777841	1.035092	3
66976	11.888437	1.366043	1
24604	3.579177	1.648173	1
37710	10.877215	0.125141	3
8930	0.390832	0.830706	2
15266	5.815336	1.219839	2
38093	9.169977	0.647695	3
29959	7.944051	0.362567	3
34672	2.067029	0.259775	1
63564	10.585416	1.108921	1
26614	9.673860	0.481203	3
13215	0.766599	0.006920	2
52878	11.926197	0.688508	3
66365	4.290163	1.059289	1
5048	6.168193	0.439937	2
4619	0.000000	1.593167	2
14530	4.301419	0.223513	2
11812	2.514054	1.546359	2
42749	9.765408	0.889235	3
51355	0.561386	0.138423	1
65556	0.000000	0.915721	1
29643	9.795602	0.834003	3
10093	2.965384	0.307292	2
8508	6.750181	0.168350	2
41636	15.384087	0.192561	3
14131	3.722687	0.171515	2
40535	9.614088	0.924401	3
43259	6.582147	1.167000	1
10880	6.849529	0.260391	2
44082	8.862565	0.930312	3
3765	0.121637	0.982518	2
29505	9.072353	1.688801	3
33110	8.410086	0.334280	3
48717	4.202410	0.159870	1
40096	10.952695	0.183832	3
6272	7.114028	0.150777	2
48826	8.806493	1.363879	3
63199	10.947588	0.990429	1
36637	8.705343	0.821211	3
6756	3.064673	0.665914	2
32644	11.149414	1.600179	3
3542	1.586677	0.795917	2
50249	3.317039	1.293638	1
28661	1.530272	0.551165	1
25720	10.451624	1.411004	3
13004	0.000000	0.368542	2
56360	3.545229	0.667440	1
47824	8.058555	0.726935	3
9551	5.495978	1.568192	2
16732	6.612665	1.434081	2
62781	11.050383	0.410448	1
13858	0.854713	1.286592	2
51934	4.774013	1.348921	1
59638	0.159853	1.015071	1
38604	7.444619	0.268812	3
62937	10.489746	0.512277	1
30835	12.146485	1.399387	3
32981	4.749487	0.652592	1
26122	7.741096	0.684278	3
8570	1.179115	0.903340	2
11704	3.618143	1.075584	2
45499	11.127403	1.462421	3
6870	1.315734	1.212456	2
35016	7.430339	1.497356	3
67991	8.100638	0.091049	1
22342	10.217057	0.274575	3
14292	4.932044	0.006253	2
27032	1.744908	1.551772	1
7151	3.068172	0.958322	2
46392	10.922360	0.775670	3
3910	4.370580	0.452263	2
41727	3.829379	0.517276	1
5537	0.000000	1.480222	2
19219	5.135228	1.090478	2
36340	4.748987	0.379513	1
7429	4.454620	0.044819	2
75445	5.736712	0.456451	1
37224	4.857979	0.956382	1
3484	5.083102	0.581500	2
18257	0.379338	0.631373	2
6254	6.393812	1.126776	2
30889	7.184623	1.231352	3
4399	4.729063	0.965280	2
21799	13.142976	1.078900	3
71361	11.078198	0.862124	1
44974	4.708597	1.239892	1
66094	1.972230	0.817038	1
74206	10.889789	0.722272	1
63911	12.855918	0.773138	1
13667	8.382595	1.670197	2
4147	3.061710	0.857230	2
43922	9.572112	0.076635	3
24521	11.913805	0.579746	3
65327	4.752595	1.423468	1
14764	4.005546	0.501842	2
10608	7.087101	1.119692	2
9568	6.160779	1.345887	2
8164	3.052842	1.514241	2
28640	10.542485	0.465952	3
47031	1.066798	0.648318	1
36408	8.493911	1.297623	3
20196	5.758451	0.225695	3
19134	11.198303	1.231559	3
23478	5.729761	0.960515	3
75101	7.153412	0.052282	1
73347	9.744242	1.646703	1
26303	9.914227	1.309459	3
43027	1.080479	0.756618	1
30757	9.587990	0.398038	3
33387	8.753722	0.702158	3
69693	9.778843	0.539333	1
8117	0.000000	0.042272	2
59697	7.193913	0.107209	1
70942	13.503679	0.420090	1
3257	0.000000	0.255947	2
8525	2.165700	0.781828	2
9236	3.520624	1.322257	2
77218	14.741536	0.053136	1
14077	0.000000	1.268057	2
61093	6.841014	1.218141	1
25579	13.300838	1.376521	3
39855	13.681953	1.452133	3
53437	10.503714	1.352838	3
6506	0.000000	0.492166	2
25098	1.889553	1.378347	1
34102	7.427050	1.355228	3
29606	8.766219	0.614291	3
25973	6.494051	0.138736	3
16059	3.525197	0.750662	2
17628	6.397298	0.618326	2
10880	3.381401	1.425215	2
72057	12.416136	0.927714	1
35569	5.501311	0.932222	3
5692	0.608943	0.063310	2
75405	14.894177	1.123387	1
26154	8.788379	0.912683	3
32447	2.604404	0.699924	1
15765	5.465179	0.039402	2
41887	10.655939	1.013008	3
46368	11.324682	1.620328	3
13651	1.748820	1.623414	2
69029	12.850447	1.275611	1
14962	1.391760	0.433702	2
22548	1.738549	0.815630	1
41258	10.678896	1.114517	3
72877	7.913519	1.499822	1
22242	10.461389	0.033423	3
39272	0.200582	0.508442	1
12983	6.112290	1.080050	2
49471	5.547856	1.487689	1
5006	4.770183	1.661211	2
8963	7.020318	0.944639	2
80872	15.548476	0.753513	1
3951	1.974445	0.391802	2
9775	11.559741	1.334974	2
43831	11.651152	1.118610	3
15849	12.616240	1.158743	3
49327	3.808110	1.003861	1
5331	0.534918	0.675051	2
49221	3.004263	0.738219	1
4125	5.115494	1.145452	2
15101	3.804037	1.225153	2
36912	6.007230	1.666172	3
7260	1.609549	1.399310	2
10142	3.916755	0.607308	2
43823	9.343201	1.694806	3
65674	9.859494	0.772144	1
38917	2.512976	0.079506	1
39285	3.514105	0.163204	1
1632	6.462849	1.556929	2
27581	3.888217	0.234953	1
4856	4.313316	0.363636	2
65266	5.932892	1.353716	1
35179	12.533053	0.474854	3
8579	2.168430	0.263113	2
4071	7.019209	0.501206	2
76101	11.898586	0.235272	1
61044	7.115693	1.189912	1
9883	2.204604	0.525710	2
55707	9.605858	0.026929	1
10982	4.272147	0.668739	2
8905	3.890347	0.582131	2
12899	0.312420	0.576832	2
34483	9.456170	0.431998	3
81252	19.266324	1.307807	1
60079	10.275859	1.466719	3
47428	4.623858	1.589315	1
71601	9.690166	1.024336	1
24140	4.289092	1.376936	1
65390	12.386049	0.477465	1
65160	5.932855	1.390575	1
22979	8.721616	1.113161	3
76604	6.950747	0.928473	1
51963	2.594648	0.163451	1
47640	12.035757	0.357359	3
15558	3.942912	0.897991	2
64122	7.062062	1.394942	1
14125	6.858781	0.877616	2
73539	13.924972	1.337633	1
0	2.321113	1.699473	2
309	1.798186	1.597253	2
31787	11.477654	0.599042	3
51648	11.116345	1.373753	3
9240	2.101159	0.660905	2
13924	11.284583	1.662529	3
11002	0.861725	0.822772	2
71924	9.650160	1.064768	1
15311	1.981533	0.834020	2
32069	12.658666	0.893777	3
15680	7.891412	0.385981	2
73305	8.705948	0.838138	1
5976	9.062757	0.067224	2
33417	10.164984	1.122118	3
9862	3.830111	1.240695	2
6427	3.569520	0.151191	2
5550	4.910876	1.550531	2
27424	13.152776	1.399685	3
9414	2.655697	0.157181	2
41827	12.420947	0.337798	3
16193	2.372282	1.644615	2
8713	5.856942	0.221246	2
66096	11.813480	0.668669	1
20667	10.762997	0.823569	3
9861	5.343741	0.028250	2
17062	2.995923	0.403087	2
31990	12.072939	0.952233	3
76343	10.910955	0.435749	1
335	3.294268	0.276748	2
38707	12.222306	0.371738	3
69293	13.974105	1.320836	1
9288	6.659152	0.693835	2
14555	1.463805	1.191651	2
11585	5.106820	0.943156	2
23955	3.251763	0.157245	1
73871	10.424645	0.065407	1
17833	0.381049	0.870560	2
64441	14.343875	1.076103	1
11425	1.391147	1.453673	2
49849	9.468485	0.927004	3
30576	11.671909	1.328921	3
25708	7.459737	1.167793	3
5354	1.601761	0.817717	2
25784	8.657473	1.393116	3
31261	8.485549	0.643975	3
10403	9.570972	0.470682	2
33835	11.197741	1.277320	3
34703	4.969837	1.095817	1
1237	9.333171	0.096501	2
43332	3.304373	1.628720	1
2778	7.100123	0.163781	2
74648	13.178195	1.615724	1
15737	4.836120	0.315445	2
58913	3.299126	0.257320	1
72370	11.520319	0.752309	1
28487	10.049980	0.550736	3
70136	9.168438	0.331689	1
66783	3.580888	0.040275	1
40247	12.610507	1.655518	3
10520	9.896944	1.298899	3
72916	14.280814	1.279513	1
12484	3.602179	0.374223	2
4544	6.512320	0.190695	2
25840	6.007807	0.877465	1
16396	0.262857	0.016833	2
35793	3.391820	1.585701	1
31843	2.562605	1.507376	1
7010	0.000000	0.111637	2
32964	10.315619	1.626544	3
17128	9.932483	1.677055	3
38381	11.943719	1.664568	3
47106	1.935476	1.401640	1
12700	0.255623	0.338241	2
43076	2.160862	0.417503	1
68180	8.002418	1.267272	1
58476	4.952202	0.776525	1
43836	8.219021	1.246236	3
19365	12.519955	1.308441	3
59641	9.715425	0.524438	1
78592	13.360322	1.674024	1
42365	11.018943	1.251481	3
24319	7.882224	0.272830	3
52499	4.246072	0.543883	1
10507	0.959360	0.598658	2
58920	0.151200	0.888466	1
36420	7.618617	1.527563	3
17687	7.832777	0.801857	3
4378	1.955229	0.680684	2
49220	3.620149	0.108554	1
38988	2.917417	0.759823	1
11861	5.257507	0.183762	2
13493	8.904234	0.654207	2
72969	11.650005	0.253591	1
42105	6.879684	1.489570	3
13667	3.890943	0.357264	2
65325	9.961448	0.616495	1
9435	0.000000	1.498118	2
71550	12.326988	0.119710	1
14153	7.963941	0.643516	2
3916	8.174159	1.537980	2
60468	4.802325	0.534454	1
81505	16.474559	1.386506	1
26955	12.439273	1.156303	3
49110	11.974116	1.485750	3
20695	6.759407	1.450602	3
32795	9.411703	1.207416	3
65223	12.356053	0.558956	1
72087	11.815060	0.364506	1
69826	16.070471	0.572489	1
12442	3.147421	0.366794	2
11721	0.000000	0.035433	2
15210	5.806445	1.697242	2
10948	5.819942	1.062700	2
41141	10.398469	1.045851	3
5275	2.513935	1.081791	2
10972	3.857694	1.533582	2
34477	4.865359	1.050663	1
76172	18.587244	0.432415	1
2617	0.715796	0.999386	2
15017	0.776951	0.199409	2
28812	10.879970	0.880289	3
22180	12.301517	0.324641	3
39142	3.020604	0.714860	1
44253	1.998571	1.185310	1
27613	1.329925	0.035891	1
45204	2.304778	1.172820	1
38319	5.477596	0.106058	3
15798	0.000000	0.837878	2
57919	0.741389	1.540610	1
32490	10.821176	0.656344	3
13626	4.213964	1.190688	2
9104	0.885473	0.902370	2
40133	9.545982	0.954419	3
17319	9.890509	0.539898	3
24746	10.996334	0.808229	3
14651	4.490166	1.167266	2
22945	9.876881	0.988774	3
34258	1.416168	1.127939	1
49689	3.966377	1.150414	1
61030	12.539413	0.118232	1
32719	7.502409	0.147928	3
34576	10.436659	0.410671	3
31328	13.345786	1.144131	3
59631	1.153138	0.592185	1
65469	7.373335	1.363618	1
48587	3.265444	1.022389	1
0	2.253338	0.614784	2
12128	6.595237	1.399819	2
32133	3.071696	0.028778	1
28990	10.353688	0.920082	3
12755	8.166131	1.633483	3
46303	12.175928	0.354448	3
46318	10.199487	0.751838	3
64686	6.736512	0.660402	1
59713	2.653518	0.277262	1
19901	7.577003	1.245954	3
77472	13.851989	1.259718	1
14513	0.398080	0.821013	2
54472	3.632124	1.483427	1
12559	1.278667	1.205620	2
28194	9.437317	1.406306	3
41370	6.492656	0.591760	3
56796	6.503741	0.150140	1
14160	3.840083	0.894388	2
8543	3.722719	0.322048	2
73441	9.343812	1.371291	1
58766	4.199492	1.329787	1
44052	2.431853	0.756935	1
49133	8.215269	0.430134	3
3082	0.000000	0.796149	2
33445	9.503770	0.672242	3
7014	2.052511	1.299121	2
10685	3.718955	1.069772	2
50436	3.308599	0.317506	1
71537	13.791702	0.183446	1
20859	0.481065	0.718238	2
19660	3.432821	0.248048	2
55604	3.499353	0.074822	1
15464	12.947289	0.301507	3
23626	0.331028	0.250297	1
9565	7.623593	1.336462	2
23306	3.662627	1.529347	1
3893	0.697217	1.526007	2
73466	9.034071	0.204057	1
14806	0.000000	1.464383	2
8784	11.127809	1.106700	2
72781	12.347689	0.452768	1
52568	4.409364	0.080201	1
47089	9.598788	1.444927	3
19737	0.351169	0.333856	2
57739	2.308576	0.348639	1
65253	12.853922	0.711672	3
48320	4.936792	0.971829	1
15200	8.493662	1.600171	2
72049	14.864503	0.912329	1
37670	9.861409	0.187734	3
76784	11.332326	0.441836	1
49992	9.193933	0.446127	3
46052	3.814962	0.522725	1
5308	1.286751	0.911835	2
55957	11.700900	0.755311	3
41985	9.562971	0.785961	3
11448	0.830761	0.253058	2
71259	6.739888	1.369426	1
21585	7.741447	0.259261	3
4844	5.107428	1.489727	2
39021	11.763058	0.451793	3
71942	9.063401	0.509244	1
35625	10.517082	1.337252	3
5090	1.836171	0.733568	2
19783	2.251679	1.102150	2
50096	3.476871	0.488068	1
44873	10.437335	0.647385	3
28370	12.795628	1.079731	3
21994	7.315488	0.261012	3
14294	5.146796	0.832610	2
62736	13.809080	1.537047	1
12259	3.963712	0.068344	2
13255	9.033939	1.315735	2
34079	7.591089	0.128064	3
9731	0.000000	0.273798	2
74108	5.447199	0.753250	1
16137	9.249095	0.862732	2
54836	0.157724	0.067457	1
11342	4.357607	0.369423	2
10054	3.342693	0.082422	2
32099	3.980723	1.638988	1
31380	11.339670	0.282275	3
34864	7.230654	1.438325	3
77498	13.693905	1.368383	1
34594	11.528728	0.549967	3
50723	7.455449	0.436796	3
68301	5.640592	0.028856	1
51652	7.667307	1.530872	3
4165	0.000000	1.495062	2
68760	14.193032	1.192293	1
11372	3.676485	0.837792	2
27307	0.658710	1.217963	1
36355	7.879863	0.750487	3
67385	12.364680	1.640537	1
68406	8.405917	1.474347	1
34430	9.634685	1.420872	3
11602	3.094078	1.454149	2
15248	5.644238	1.662468	2
7933	0.000000	0.595190	2
18560	2.315910	0.882221	2
29559	8.576045	0.351735	3
10299	0.902522	1.034243	2
15930	4.181345	1.419921	2
58289	7.976721	1.223699	1
9244	5.885224	0.185818	2
11097	0.146430	1.563461	2
6080	0.000000	1.301218	2
22774	6.283591	0.246946	1
0	7.792448	0.514457	3
45386	9.002682	0.437110	3
46970	12.686711	1.358012	3
31299	0.143722	0.770021	1
25247	7.913704	0.746492	3
68066	12.248738	0.854088	1
24534	11.098433	1.692026	3
54108	4.514501	0.243755	1
43530	5.197069	1.496252	1
39008	2.348404	0.940838	1
14493	3.522637	1.371315	2
72603	12.209994	1.243359	1
32973	8.567964	0.571647	3
12044	7.092633	0.035960	2
19725	9.923498	1.193235	3
48663	8.508964	0.779659	3
74902	11.629617	0.689574	1
55981	0.991577	1.378991	1
6015	3.010682	0.577976	2
39844	5.161427	0.799390	1
25165	4.338460	1.101472	2
67784	10.046532	0.660372	1
37131	10.571099	1.426459	3
13172	1.145630	0.553398	2
29682	3.195287	1.386097	1
30457	11.471837	0.805738	3
76142	12.312387	0.806614	1
75953	14.132316	0.659767	1
9169	3.686805	0.357360	2
63907	8.355338	1.692102	1
31770	0.000000	0.853701	1
10265	1.669324	0.100581	2
3251	0.834822	0.478794	2
11180	6.714576	0.749504	2
46494	1.716827	0.483567	1
40375	9.462030	1.246924	3
56719	4.110320	0.713787	1
37174	2.471607	1.595085	1
41089	9.462481	1.206645	3
19691	1.715297	1.697394	2
63492	7.585390	0.598794	1
30071	9.461728	1.692415	3
71310	15.542997	1.157637	1
54483	8.933301	0.514885	3
55601	2.788984	1.390433	1
32691	11.570605	1.244992	3
31798	8.328539	1.479874	3
50160	3.280199	1.066396	1
7220	3.020537	1.295488	2
39224	9.235580	0.549361	3
25175	0.757160	0.371482	1
38479	8.794032	0.563005	3
44139	10.352851	1.495924	3
3052	0.000000	0.082345	2
53505	3.408862	0.160376	1
21780	4.077458	0.598363	2
14436	3.518990	1.652297	2
37814	4.309683	0.127092	1
6500	4.668623	0.295288	2
54938	3.718592	0.883095	1
64767	6.048283	0.229783	1
32589	11.669079	0.135381	3
17620	2.462205	0.311730	2
81537	12.020740	1.322714	1
29768	12.180512	0.727355	3
6680	6.508027	0.462262	2
31910	9.857933	0.609377	3
5288	3.100725	1.336420	2
66911	3.870258	1.233768	1
45168	8.833419	0.593068	3
34138	3.693074	1.277688	3
4752	1.545197	1.658514	2
12783	3.793045	1.483926	2
67877	13.649399	1.006631	1
9806	6.162226	0.020740	2
69922	9.645114	1.607316	1
41441	8.866177	0.474588	3
54540	3.806447	1.507736	1
45166	12.104745	1.123406	3
49394	2.753686	0.888725	1
19170	6.216378	0.951582	2
9246	4.016602	1.220593	2
5828	1.287447	0.610817	2
29766	10.256070	0.703165	3
31062	8.964750	1.622315	3
20023	13.772841	0.513785	3
42236	1.815076	0.040541	1
26913	8.479563	0.649917	3
12338	0.000000	0.880008	2
61058	8.819769	0.485236	1
75694	11.796204	1.369583	1
6125	0.319658	0.985890	2
14436	0.000000	1.697074	2
48242	12.299330	1.526189	3
36568	9.485688	1.447805	3
71249	12.895410	1.464855	1
38125	13.741790	0.324691	3
39759	5.861174	0.698874	1
39936	10.979619	0.308830	3
7687	2.844600	0.828351	2
13489	6.127604	1.240219	2
6535	5.024608	0.586900	2
65679	1.299258	0.397836	1
70158	10.876055	0.768998	1
41679	5.086261	0.062617	1
42555	8.322351	1.486728	3
10669	0.850746	1.289043	2
70356	10.887943	0.327478	1
0	4.594698	0.698707	2
66179	3.047080	0.383575	1
5330	1.358551	0.280669	2
14354	0.668447	1.413435	2
1237	1.450187	1.295226	2
39376	8.286466	0.830442	3
49286	4.594434	1.420130	1
55891	3.564961	0.167401	1
19217	6.135678	0.688535	3
53678	11.540085	0.553243	3
32083	8.674804	0.985359	3
80534	16.756690	0.581660	1
78895	11.804526	0.893983	1
35703	8.182909	0.194925	3
73203	10.553010	1.301059	1
10179	4.585027	0.977314	2
14247	0.000000	0.385788	2
57302	3.485684	1.324815	1
9168	9.683455	0.381767	2
24011	10.147091	0.246001	3
1549	5.358558	0.079968	2
37241	9.951752	0.250332	3
20013	12.652744	1.355729	3
34375	8.676564	1.571274	3
51181	5.470517	0.868376	1
51315	9.151230	1.044147	3
28201	4.217727	1.547580	3
70828	8.933053	0.287051	1
2351	0.782888	0.116535	2
12058	0.000000	1.359235	2
53440	10.821680	1.069545	3
49733	0.000000	0.050467	1
25044	0.355137	1.591294	1
12631	1.778512	1.269784	2
2512	3.945325	0.585799	2
79731	14.892692	0.530914	1
